zacatek_14_dni;zacatek_tyden;datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;incidence14_100;incidence_65_14_100
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;850.556035100000;629.278455700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0641;Blansko;650.564433300000;669.403784300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0642;Brno-město;647.181299900000;419.094604600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;562.227900300000;406.631973800000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0644;Břeclav;300.109208700000;263.487538300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0645;Hodonín;802.894577800000;701.578551700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0646;Vyškov;443.216298200000;305.429864200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ064;Jihomoravský kraj;CZ0647;Znojmo;362.043182800000;277.765530600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ071;Olomoucký kraj;CZ0711;Jeseník;563.632532600000;559.523809500000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ071;Olomoucký kraj;CZ0712;Olomouc;719.406128900000;450.804856700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ071;Olomoucký kraj;CZ0713;Prostějov;689.394915500000;413.113006300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ071;Olomoucký kraj;CZ0714;Přerov;545.895361000000;286.270048000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ071;Olomoucký kraj;CZ0715;Šumperk;607.887590600000;508.757621600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ072;Zlínský kraj;CZ0721;Kroměříž;822.076455000000;489.645568400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;1214.264621000000;979.129963400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ072;Zlínský kraj;CZ0723;Vsetín;589.532141700000;352.631038300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ072;Zlínský kraj;CZ0724;Zlín;830.672260100000;470.844794600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;490.190726700000;410.909651200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;604.211310900000;477.763780200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ080;Moravskoslezský kraj;CZ0803;Karviná;470.518504000000;314.284009300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;497.436946200000;265.778495400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ080;Moravskoslezský kraj;CZ0805;Opava;721.192037900000;493.392578900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;650.017960600000;575.548472900000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ010;Hl. m. Praha;CZ0100;Praha;818.333324500000;501.262113500000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0201;Benešov;827.851208000000;699.471727600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0202;Beroun;700.624881600000;371.534724200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0203;Kladno;615.678477600000;349.890659100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0204;Kolín;852.635374100000;799.047099100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0205;Kutná Hora;472.121116200000;370.719447000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0206;Mělník;673.363707800000;430.296807000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;722.586583800000;471.009962000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0208;Nymburk;705.747080800000;534.193684800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ0209;Praha-východ;652.345310900000;467.760506600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ020A;Praha-západ;835.688170400000;457.284499300000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ020B;Příbram;1066.861273200000;604.676730500000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ020;Středočeský kraj;CZ020C;Rakovník;577.732982900000;378.559752200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0311;České Budějovice;886.152840900000;457.726100900000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;480.862954000000;289.448294000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;517.134918100000;579.769109400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0314;Písek;745.945492800000;571.392292500000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0315;Prachatice;631.645023300000;565.027755700000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0316;Strakonice;648.561578000000;385.187187400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ031;Jihočeský kraj;CZ0317;Tábor;804.132755000000;551.611882200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0321;Domažlice;414.102027000000;217.794627700000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0322;Klatovy;547.422024100000;305.939445000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;904.364834200000;562.075966900000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;776.524697500000;447.116867000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;1042.773728100000;851.677148800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0326;Rokycany;658.574641800000;287.555775900000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ032;Plzeňský kraj;CZ0327;Tachov;467.461719600000;623.182384700000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ041;Karlovarský kraj;CZ0411;Cheb;378.680402400000;502.621196500000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;414.569144200000;331.943488600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ041;Karlovarský kraj;CZ0413;Sokolov;374.098762000000;412.444025400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0421;Děčín;434.608080700000;421.956410000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0422;Chomutov;607.462423700000;531.657805700000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0423;Litoměřice;904.168198600000;584.771068300000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0424;Louny;415.268020900000;337.937985400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0425;Most;318.688008000000;149.434949000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0426;Teplice;425.343994000000;290.258449300000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;651.091856700000;488.089775100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ051;Liberecký kraj;CZ0511;Česká Lípa;431.752178100000;252.882864600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;687.129826700000;607.298047200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ051;Liberecký kraj;CZ0513;Liberec;1007.254051200000;621.705248600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ051;Liberecký kraj;CZ0514;Semily;712.579456600000;545.601091200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;646.445463000000;512.309268600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ052;Královéhradecký kraj;CZ0522;Jičín;287.338372100000;205.447288000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ052;Královéhradecký kraj;CZ0523;Náchod;964.913876200000;579.278384600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;487.509920200000;268.341769800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ052;Královéhradecký kraj;CZ0525;Trutnov;548.407330100000;272.426542100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ053;Pardubický kraj;CZ0531;Chrudim;545.821265000000;429.045949400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ053;Pardubický kraj;CZ0532;Pardubice;519.832878200000;326.012354100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ053;Pardubický kraj;CZ0533;Svitavy;591.375691200000;534.433453600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;715.964563300000;419.779437900000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;485.697729500000;405.222872500000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ063;Kraj Vysočina;CZ0632;Jihlava;767.416481800000;572.706935100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;681.862189100000;377.575835100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ063;Kraj Vysočina;CZ0634;Třebíč;674.126883800000;776.077520000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;831.936898000000;595.263404000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0641;Blansko;668.890192000000;664.941092400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0642;Brno-město;708.280668900000;445.523994100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;614.755922700000;430.836258000000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0644;Břeclav;342.244885600000;259.168070400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0645;Hodonín;839.921269500000;732.899022800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0646;Vyškov;472.475075800000;339.366515800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ064;Jihomoravský kraj;CZ0647;Znojmo;466.983235800000;396.807900800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ071;Olomoucký kraj;CZ0711;Jeseník;595.238095200000;571.428571400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ071;Olomoucký kraj;CZ0712;Olomouc;831.096690900000;495.460054800000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ071;Olomoucký kraj;CZ0713;Prostějov;806.288312500000;444.207533700000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ071;Olomoucký kraj;CZ0714;Přerov;638.550867800000;333.981722700000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ071;Olomoucký kraj;CZ0715;Šumperk;702.558608800000;535.943143400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ072;Zlínský kraj;CZ0721;Kroměříž;903.714532500000;543.551502600000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;1288.793891400000;1040.113836500000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ072;Zlínský kraj;CZ0723;Vsetín;674.648024800000;438.221096200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ072;Zlínský kraj;CZ0724;Zlín;967.378373300000;527.841796100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;533.860279200000;482.818840200000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;655.920991300000;520.548596400000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ080;Moravskoslezský kraj;CZ0803;Karviná;520.046767600000;338.153680900000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;600.354935100000;349.885614300000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ080;Moravskoslezský kraj;CZ0805;Opava;803.468076800000;562.640660100000
2020-10-02;2020-10-09;2020-10-16;2020-10-15;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;686.876259100000;580.189992800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ010;Hl. m. Praha;CZ0100;Praha;878.743646500000;543.067134800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0201;Benešov;947.552658500000;787.517119900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0202;Beroun;782.680047900000;428.693912500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0203;Kladno;649.315545700000;381.130896500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0204;Kolín;906.229597600000;848.677353700000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0205;Kutná Hora;553.885108400000;446.120012500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0206;Mělník;718.193628600000;498.753117200000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;757.105051200000;450.168813300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0208;Nymburk;754.316753500000;550.060824000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ0209;Praha-východ;711.747615800000;500.143926300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ020A;Praha-západ;918.051668000000;521.389802900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ020B;Příbram;1154.608006600000;676.561376800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ020;Středočeský kraj;CZ020C;Rakovník;698.318994900000;430.181536600000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0311;České Budějovice;968.336370500000;505.077076800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;542.595360300000;315.761775200000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;573.369205600000;610.283273100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0314;Písek;864.682135000000;615.833915300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0315;Prachatice;649.299697900000;614.591593900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0316;Strakonice;743.231786500000;473.036896800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ031;Jihočeský kraj;CZ0317;Tábor;876.261026300000;565.176108800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0321;Domažlice;514.002126900000;290.392836900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0322;Klatovy;687.460216400000;358.687625200000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;1012.456248700000;631.406923100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;888.356854800000;562.750539600000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;1142.799984900000;956.498951700000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0326;Rokycany;772.052118500000;366.881507100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ032;Plzeňský kraj;CZ0327;Tachov;559.481743200000;706.273369300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ041;Karlovarský kraj;CZ0411;Cheb;408.145448100000;475.598551500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;476.406138400000;376.472493200000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ041;Karlovarský kraj;CZ0413;Sokolov;472.724799300000;471.364600500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0421;Děčín;461.626345100000;396.272106800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0422;Chomutov;673.891120900000;522.870073300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0423;Litoměřice;964.334659200000;642.833443900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0424;Louny;477.558224000000;379.439141500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0425;Most;341.067783800000;168.114317700000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0426;Teplice;450.911119300000;310.139165000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;694.665571700000;513.120020000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ051;Liberecký kraj;CZ0511;Česká Lípa;495.643756000000;303.459437500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;752.203116900000;654.415999100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ051;Liberecký kraj;CZ0513;Liberec;1053.944176800000;658.950263500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ051;Liberecký kraj;CZ0514;Semily;778.708989500000;620.001240000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;737.142613600000;515.078507900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ052;Královéhradecký kraj;CZ0522;Jičín;443.500530900000;299.366048300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ052;Královéhradecký kraj;CZ0523;Náchod;1024.936794000000;641.343925800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;618.520338100000;372.019271800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ052;Královéhradecký kraj;CZ0525;Trutnov;653.511671600000;307.452811800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ053;Pardubický kraj;CZ0531;Chrudim;619.425883900000;475.179922400000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ053;Pardubický kraj;CZ0532;Pardubice;588.231941200000;366.048959000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ053;Pardubický kraj;CZ0533;Svitavy;684.347234300000;646.945759600000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;765.141927300000;487.371042300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;556.287204300000;445.244884600000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ063;Kraj Vysočina;CZ0632;Jihlava;843.982117000000;644.295302000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;686.011451900000;390.375015900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ063;Kraj Vysočina;CZ0634;Třebíč;740.907860300000;798.000613800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;1007.972375900000;782.346188100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0641;Blansko;713.788300800000;660.478400500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0642;Brno-město;774.886848100000;483.280264700000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;685.090054300000;442.938400000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0644;Břeclav;368.042238800000;306.682216700000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0645;Hodonín;923.068928100000;770.483588000000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0646;Vyškov;536.410923200000;429.864253300000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ064;Jihomoravský kraj;CZ0647;Znojmo;475.728240200000;410.034830900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ071;Olomoucký kraj;CZ0711;Jeseník;661.083017200000;595.238095200000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ071;Olomoucký kraj;CZ0712;Olomouc;907.963579500000;565.632508900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ071;Olomoucký kraj;CZ0713;Prostějov;917.659186700000;533.049040500000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ071;Olomoucký kraj;CZ0714;Přerov;725.029340900000;414.724556800000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ071;Olomoucký kraj;CZ0715;Šumperk;769.824858600000;586.430540900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ072;Zlínský kraj;CZ0721;Kroměříž;1000.541089500000;606.441759100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;1315.511931700000;1013.009892900000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ072;Zlínský kraj;CZ0723;Vsetín;793.949795500000;503.269540200000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ072;Zlínský kraj;CZ0724;Zlín;1069.647068600000;592.273189100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;589.538958600000;498.227952100000
2020-10-03;2020-10-10;2020-10-17;2020-10-16;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;708.562377700000;563.333412500000
